NIC,gender,age,hypertension,heart_disease,bmi,HbA1c_level,blood_glucose_level,diabetes
774509940V,0,40.0,1,0,27.32,5.0,160,0
199971850793,0,23.0,0,0,29.95,4.8,80,0
199722779217,0,61.0,0,0,25.22,6.5,145,0
199581211738,1,51.0,0,0,38.77,4.8,155,0
895185035V,0,25.0,0,0,19.87,4.5,140,0
740004801V,0,67.0,0,0,24.73,3.5,80,0
782192988V,0,59.0,0,0,24.63,5.8,155,0
200238220936,0,80.0,0,0,27.32,3.5,145,0
198729905735,1,80.0,0,1,14.25,4.8,155,0
198840632369,0,45.0,0,0,41.47,5.8,130,1
985502334V,0,28.0,0,0,31.01,4.8,159,0
199702274585,1,49.0,0,0,23.99,6.6,80,0
734768224V,0,20.0,0,0,27.32,4.8,140,0
971484661V,0,28.0,0,0,33.95,6.0,80,0
993432495V,1,70.0,0,1,27.32,6.1,90,0
199628243476,0,46.0,0,0,26.29,6.2,159,0
807888210V,0,39.0,0,0,38.0,5.0,158,0
199822277649,0,63.0,0,0,27.74,4.8,80,0
199739152337,0,21.0,0,0,20.67,3.5,85,0
200536758286,0,27.0,0,0,34.65,6.6,130,0
852440252V,1,65.0,0,0,32.16,6.2,158,0
927532360V,1,56.0,0,0,43.81,5.0,126,0
198846357607,1,27.0,0,0,27.32,6.0,159,0
738783619V,1,51.0,0,0,31.76,5.7,130,0
839752818V,0,32.0,0,0,21.33,6.2,100,0
199936020020,1,28.0,0,0,26.52,5.0,160,0
199529410838,0,19.0,0,0,20.8,4.5,155,0
934603223V,0,80.0,0,0,24.9,6.0,160,0
200552712858,0,25.0,0,0,22.59,4.8,200,0
981970830V,0,46.0,0,0,23.11,5.8,126,0
199589624158,0,53.0,0,0,27.02,6.6,159,0
199700106249,1,63.0,0,0,27.32,6.6,155,0
198712961774,0,61.0,0,0,22.46,4.5,158,0
703309573V,0,74.0,0,0,26.6,6.2,160,0
199740332478,1,61.0,0,0,33.89,3.5,200,0
964071355V,1,32.0,0,0,27.32,6.1,145,0
199504090192,1,48.0,0,0,27.32,6.5,130,0
815724663V,0,11.0,0,0,20.22,4.5,155,0
912261769V,0,23.0,0,0,27.32,4.5,126,0
898441249V,1,30.0,0,0,32.44,6.0,140,0
780831265V,0,80.0,0,1,27.69,6.2,159,0
939980969V,1,29.0,0,0,30.11,4.8,159,0
200227791560,0,20.0,0,0,35.2,5.7,160,0
199328256016,0,5.0,0,0,13.02,5.8,100,0
872978327V,1,68.0,0,1,24.9,6.5,159,1
200283689834,1,59.0,0,0,27.32,6.1,80,0
747706822V,1,41.0,0,0,29.64,6.1,85,0
784303250V,1,47.0,0,0,27.32,3.5,126,0
724561414V,0,49.0,0,0,24.59,4.8,140,0
199591483144,0,80.0,1,1,27.32,7.0,200,1
933769421V,0,42.0,0,0,31.0,5.0,100,0
737925878V,1,73.0,0,0,34.8,4.5,140,0
198431284633,0,29.0,0,0,37.04,6.6,200,0
199154615700,1,2.0,0,0,19.21,6.5,90,0
199411390647,0,22.0,0,0,49.14,5.0,155,0
200390492510,1,38.0,0,0,31.61,4.8,130,0
199394568040,0,61.0,1,0,37.48,6.5,100,0
876905267V,1,34.0,0,0,26.7,3.5,160,0
939457518V,0,34.0,0,0,29.49,6.6,155,0
771908208V,0,44.0,0,0,24.44,6.2,90,0
892638547V,1,63.0,0,0,38.1,5.7,80,0
200144953186,0,21.0,0,0,22.92,5.7,160,0
708202131V,0,71.0,0,0,22.42,6.0,85,0
859548079V,0,80.0,0,0,20.48,6.2,126,0
199626389646,1,60.0,0,1,25.82,6.0,140,0
986033941V,0,5.0,0,0,27.32,4.8,158,0
886577301V,0,1.32,0,0,13.27,6.2,130,0
198727684619,1,18.0,0,0,33.17,6.0,126,0
858863238V,0,45.0,0,0,20.1,5.0,145,0
198030110768,0,62.0,0,0,33.75,5.7,85,0
882424519V,1,46.0,0,0,27.32,5.0,158,0
199145115824,0,62.0,0,0,27.32,5.7,160,1
944291199V,0,39.0,0,0,27.77,5.0,80,0
931559765V,0,80.0,0,0,24.46,6.0,100,0
949744337V,0,77.0,0,1,18.82,6.1,80,0
198517237202,1,63.0,0,1,27.32,4.0,155,0
913022804V,0,59.0,0,0,33.59,5.0,160,0
713739252V,1,56.0,0,0,27.32,6.6,90,0
199290183322,1,80.0,0,1,27.45,5.8,140,0
198171782887,0,24.0,0,0,22.89,6.0,200,0
198028547479,0,28.0,1,0,28.39,6.2,155,0
200460076405,0,80.0,0,0,27.32,4.5,140,0
198084254179,0,80.0,0,0,23.92,5.7,90,0
940768801V,1,3.0,0,0,16.54,6.6,90,0
199460381393,0,71.0,1,0,28.7,4.0,145,0
199372267986,1,43.0,0,0,22.18,5.8,200,0
198382856652,0,35.0,0,0,30.9,3.5,126,0
200279225113,0,49.0,0,0,17.19,4.5,90,0
796622246V,1,58.0,1,0,34.42,6.2,155,0
199377216460,1,40.0,0,0,43.08,4.5,200,0
923922015V,1,36.0,0,0,27.32,6.6,160,0
199748857559,1,1.72,0,0,10.62,3.5,200,0
199908183770,0,17.0,0,0,21.7,5.0,85,0
870725086V,0,33.0,0,0,25.85,3.5,140,0
996889770V,1,52.0,0,0,33.0,6.2,130,0
200543459250,0,25.0,0,0,33.91,5.7,130,0
199105081701,1,21.0,0,0,20.32,4.8,155,0
730636257V,1,44.0,0,0,34.03,6.2,100,0
970260834V,1,0.48,0,0,16.2,4.8,80,0
200003647369,0,45.0,0,0,24.03,4.0,159,0
198080484838,0,10.0,0,0,28.84,5.8,90,0
199345430625,0,14.0,0,0,27.32,3.5,145,0
949318656V,0,24.0,0,0,20.06,5.7,160,0
200325878165,0,23.0,0,0,30.9,3.5,145,0
748991931V,0,42.0,0,0,26.87,4.5,159,0
817529308V,0,23.0,0,0,27.32,6.6,159,0
930168611V,0,56.0,0,0,40.0,6.6,158,0
807949748V,0,31.0,0,0,27.32,6.6,126,0
769715074V,1,36.0,0,0,19.46,4.5,159,0
198961060310,1,80.0,1,0,26.87,6.5,200,0
198523074124,1,13.0,0,0,20.79,6.5,80,0
794321540V,0,69.0,0,0,35.41,5.8,126,1
198945487771,0,26.0,0,0,27.32,6.6,159,0
198981933150,1,67.0,0,0,27.32,6.6,126,0
199432556095,0,49.0,0,0,19.9,6.0,240,1
766848200V,1,61.0,0,0,30.7,6.2,200,0
850586666V,1,42.0,0,0,27.32,3.5,100,0
200070931156,1,10.0,0,0,15.47,6.1,159,0
898614203V,0,45.0,0,0,27.32,5.7,80,0
198694786360,0,20.0,0,0,37.83,6.0,126,0
841086034V,1,2.0,0,0,18.71,6.1,158,0
199265106584,1,19.0,0,0,27.32,6.5,159,0
198275793872,0,47.0,0,0,30.7,6.6,240,1
868652800V,0,24.0,0,0,45.89,6.5,300,1
833585695V,0,36.0,0,0,47.51,4.5,80,0
907654400V,1,47.0,0,0,28.06,6.0,200,0
198732172733,0,17.0,0,0,23.97,4.0,85,0
199506491665,0,26.0,0,0,33.55,6.2,85,0
971454110V,1,60.0,0,0,27.32,6.2,200,0
199568553363,0,37.0,1,0,34.85,4.0,159,0
199542132194,1,4.0,0,0,27.32,6.2,100,0
957556608V,1,38.0,0,0,33.72,5.0,200,0
707463305V,0,38.0,0,0,68.0,5.8,158,0
744427667V,1,39.0,0,0,27.32,6.5,140,0
840828168V,0,38.0,0,0,26.07,5.7,160,0
990826392V,1,55.0,0,0,27.32,4.5,85,0
822763975V,1,20.0,0,0,27.32,6.0,90,0
198092226876,0,49.0,0,0,24.71,5.7,140,0
822772668V,0,12.0,0,0,27.32,6.0,200,0
821477915V,0,47.0,0,0,25.98,3.5,126,0
947510866V,0,7.0,0,0,17.51,6.1,200,0
961718260V,0,60.0,0,0,27.32,5.8,160,0
199515444766,0,80.0,1,1,36.32,3.5,80,0
854991852V,0,75.0,0,0,21.43,6.6,90,0
869734885V,0,76.0,0,1,28.52,8.8,130,1
199741207389,1,23.0,0,0,27.32,6.5,200,0
877059872V,0,72.0,1,0,53.76,7.0,300,1
993791374V,1,31.0,0,0,18.74,6.0,155,0
200258575309,0,1.48,0,0,14.5,6.6,140,0
869860852V,1,63.0,0,0,27.32,4.8,85,0
198825967299,0,48.0,0,0,22.8,6.1,200,0
200344568548,0,70.0,0,0,27.32,4.5,145,0
912637480V,0,48.0,0,0,33.28,4.0,158,0
843839798V,1,49.0,0,0,27.32,5.7,155,0
748416877V,0,59.0,1,0,27.4,5.7,140,0
199973103451,1,8.0,0,0,17.66,6.0,145,0
198400805575,0,65.0,0,0,29.23,3.5,200,0
927674826V,1,62.0,0,0,34.27,5.0,200,0
709479566V,0,80.0,0,0,25.08,6.2,155,0
944813368V,0,80.0,0,0,24.6,6.6,140,0
872071539V,0,80.0,0,0,24.29,6.2,158,0
198263499654,0,28.0,0,0,25.79,6.6,200,0
198711682698,0,50.0,0,0,24.1,4.0,155,0
911092527V,0,63.0,0,0,25.25,8.2,240,1
763597791V,1,35.0,0,0,28.08,6.2,155,0
199056185737,1,7.0,0,0,19.81,4.5,159,0
714657712V,1,28.0,0,0,27.32,5.8,145,0
931994360V,1,3.0,0,0,18.98,6.0,80,0
198672337929,0,22.0,0,0,22.66,6.0,90,0
200466273922,0,67.0,0,0,24.62,5.7,140,1
999244556V,0,72.0,0,0,22.19,6.1,158,0
815019585V,0,51.0,0,0,25.74,6.1,200,0
200336947025,1,37.0,0,0,27.32,5.8,200,0
198266322131,0,80.0,0,1,33.71,4.5,80,0
200565387996,1,9.0,0,0,17.61,6.2,145,0
200119880322,0,4.0,0,0,27.32,6.0,160,0
199855385372,0,28.0,0,0,30.7,5.8,85,0
941178202V,1,6.0,0,0,20.66,4.5,85,0
199951877845,1,54.0,0,0,27.18,6.0,90,0
199589839152,0,1.32,0,0,14.74,6.5,155,0
942203083V,0,15.0,0,0,16.97,4.5,100,0
199591528969,0,45.0,0,0,21.8,6.2,140,0
938197954V,0,13.0,0,0,27.32,4.0,126,0
966343438V,0,76.0,0,0,27.32,5.8,126,0
200056179803,1,56.0,0,0,37.9,5.8,145,0
808075011V,0,29.0,0,0,27.32,5.8,85,0
830427459V,1,48.0,0,0,27.32,5.8,159,0
890387696V,0,48.0,0,0,27.32,6.0,126,0
866182182V,1,45.0,0,0,66.37,6.2,200,0
911543921V,1,70.0,0,0,24.84,8.2,155,1
906643218V,1,40.0,1,0,34.29,4.0,126,0
734736414V,0,80.0,1,0,27.32,6.5,130,0
873869178V,0,69.0,1,1,27.32,6.5,280,1
913553367V,1,53.0,0,0,27.32,5.8,126,0
881657739V,1,47.0,0,0,27.32,4.5,155,0
198249289217,0,33.0,0,0,19.72,5.7,126,0
962677225V,0,24.0,0,0,34.86,6.6,85,0
773944815V,1,10.0,0,0,26.26,5.8,145,0
198925801940,1,29.0,0,0,22.32,6.6,200,0
927578791V,0,38.0,0,0,34.98,6.1,159,1
200433477039,1,47.0,0,0,26.59,6.0,158,0
719867486V,0,57.0,1,0,21.92,6.1,126,1
199454178387,0,29.0,0,0,28.2,6.5,159,0
200116854590,0,56.0,0,0,29.82,4.0,90,0
199712806264,1,5.0,0,0,16.17,3.5,80,0
785017719V,0,18.0,0,0,22.58,3.5,140,0
722084931V,0,41.0,0,0,34.67,6.2,126,0
200478054765,1,13.0,0,0,20.54,4.0,140,0
200520511193,1,16.0,0,0,27.32,5.7,126,0
200104252514,1,56.0,1,1,35.25,5.8,126,1
200353360481,1,51.0,0,0,30.08,4.8,145,0
198416083942,0,40.0,0,0,28.08,5.8,158,0
199995540855,1,27.0,0,0,27.32,4.5,126,0
701632548V,1,41.0,0,0,30.27,6.5,200,0
946386578V,0,66.0,1,0,53.06,6.2,155,1
791246352V,0,39.0,0,0,24.11,3.5,145,0
199042523588,1,78.0,0,1,30.68,6.6,145,0
766003895V,0,55.0,0,0,37.0,9.0,159,1
906906422V,0,28.0,0,0,24.36,4.8,140,0
199519862015,1,18.0,0,0,27.32,5.8,85,0
859166550V,1,61.0,0,0,27.32,6.6,90,0
825457302V,0,43.0,0,0,37.83,8.2,160,1
778341055V,1,21.0,0,0,25.62,4.5,85,0
700195361V,1,52.0,0,0,27.32,6.6,140,0
862363923V,1,53.0,0,0,31.86,4.5,80,0
199958485637,0,20.0,0,0,19.4,5.7,140,0
822922169V,0,34.0,0,0,40.36,6.1,155,0
198061205399,1,21.0,0,0,27.3,4.5,155,0
200455023468,1,50.0,0,0,27.32,5.0,85,0
198392178467,0,39.0,0,0,44.38,6.2,90,0
199425196637,0,35.0,0,0,23.47,6.6,90,0
945422871V,0,38.0,0,0,27.32,4.8,145,0
199049764913,0,67.0,1,0,32.23,4.8,126,0
783715025V,0,32.0,0,0,27.32,4.8,140,0
199914212144,1,47.0,0,0,27.32,6.6,200,0
747965962V,1,29.0,0,0,32.92,5.0,85,0
816884144V,1,19.0,0,0,24.74,4.5,155,0
199023054358,0,67.0,0,0,30.78,8.8,220,1
967771400V,1,65.0,1,0,29.43,5.7,80,0
200192750070,0,5.0,0,0,16.0,6.2,85,0
711510087V,0,17.0,0,0,16.35,4.5,200,0
199870585837,0,50.0,0,0,21.78,6.2,200,0
922943831V,0,55.0,0,0,27.32,4.8,200,0
965507579V,0,75.0,0,0,32.98,4.5,160,0
881019279V,1,80.0,1,0,27.32,6.1,140,0
199352317656,0,68.0,0,0,27.32,5.7,90,0
841077763V,1,22.0,0,0,22.77,5.8,200,0
957309059V,0,23.0,0,0,22.19,4.8,85,0
863355725V,1,71.0,0,0,21.21,4.8,140,0
837456575V,1,1.8,0,0,15.74,4.5,155,0
825381969V,1,31.0,1,0,26.41,6.6,145,0
863865103V,0,20.0,0,0,27.32,3.5,200,0
199950095465,0,80.0,0,0,19.67,6.0,160,0
199550151403,1,16.0,0,0,19.77,6.6,80,0
199362664378,0,20.0,0,0,33.86,5.8,80,0
200212571690,0,69.0,0,0,28.39,6.0,80,0
198598837970,1,11.0,0,0,21.64,5.8,200,0
890700219V,0,31.0,0,0,32.05,5.0,158,0
977577846V,0,1.8,0,0,16.54,4.8,80,0
839935937V,1,17.0,0,0,27.32,6.5,80,0
721217940V,1,53.0,0,0,35.2,6.0,85,0
199567352450,1,76.0,0,1,27.32,6.0,155,0
198316019414,1,13.0,0,0,24.93,6.6,155,0
856256500V,1,20.0,0,0,27.32,6.1,160,0
198388331759,1,69.0,0,0,31.99,3.5,100,0
200205203843,0,58.0,0,0,36.79,6.2,80,0
199065584619,0,17.0,0,0,18.61,4.8,159,0
838339678V,0,16.0,0,0,16.44,3.5,90,0
198297085686,0,33.0,0,0,22.24,5.0,158,0
198818688076,0,8.0,0,0,24.3,3.5,126,0
999336818V,1,45.0,0,0,28.5,4.5,90,0
198236954417,0,48.0,0,0,27.32,7.5,155,1
199219542378,0,5.0,0,0,18.69,4.0,80,0
720812622V,0,70.0,1,1,26.71,5.7,145,1
199990676160,1,3.0,0,0,16.28,4.0,90,0
917695920V,1,41.0,0,0,27.32,6.6,145,0
200479388981,0,7.0,0,0,27.32,5.7,155,0
745773820V,0,38.0,0,0,22.19,5.7,126,0
904231060V,0,16.0,0,0,24.59,5.8,200,0
743887284V,1,37.0,0,0,34.92,6.5,80,0
200223249667,1,64.0,0,0,25.79,6.8,130,1
774336495V,0,21.0,0,0,23.34,4.8,159,0
198531647358,0,32.0,0,0,22.28,6.6,130,0
791655039V,0,55.0,0,0,44.76,4.8,100,0
200381907981,0,2.0,0,0,19.44,4.5,130,0
198278100179,0,41.0,0,0,27.26,6.0,130,0
910337861V,0,57.0,0,0,23.65,5.0,159,0
742669189V,1,80.0,0,1,32.06,7.5,145,1
786627204V,1,1.32,0,0,15.01,5.0,155,0
199933854996,0,53.0,0,0,30.62,5.7,130,0
199546192300,0,58.0,0,0,26.39,6.2,158,0
955591574V,1,48.0,0,0,27.32,4.5,200,0
832294082V,0,9.0,0,0,22.44,5.7,85,0
198455501226,1,58.0,1,0,25.71,4.0,158,0
702671232V,1,56.0,1,0,31.61,4.8,155,0
787534315V,0,27.0,0,0,25.94,4.5,200,0
887150542V,1,69.0,0,0,36.5,6.2,260,1
199599483131,0,80.0,0,0,22.71,3.5,130,0
198248242646,0,67.0,0,0,29.95,4.8,140,0
825228898V,1,32.0,0,0,28.58,5.0,145,0
198234899656,1,51.0,0,0,34.29,4.8,126,0
889933069V,0,55.0,0,0,29.29,5.7,90,0
934994553V,0,42.0,0,0,33.48,5.8,300,1
831952539V,0,0.8,0,0,14.3,6.5,130,0
199110480791,1,15.0,0,0,31.27,4.5,160,0
706370670V,0,10.0,0,0,27.32,6.0,100,0
198124349054,0,32.0,0,0,24.58,6.0,130,0
199660774281,1,80.0,0,0,27.32,5.8,200,0
742903099V,1,34.0,0,0,27.32,5.7,145,0
198793045801,0,27.0,0,0,26.46,6.6,160,0
200508954663,1,38.0,0,0,27.32,6.1,158,0
199742138025,1,76.0,0,0,31.05,6.8,130,1
798456269V,0,46.0,1,0,33.78,4.5,155,0
199848761157,1,58.0,0,0,26.91,5.8,160,0
198436586561,0,36.0,0,0,27.46,5.7,126,0
198933087884,0,57.0,0,0,27.32,5.0,130,0
925086110V,0,38.0,0,0,27.32,6.0,80,0
200108122879,1,22.0,0,0,26.79,5.7,158,0
877072911V,0,0.32,0,0,18.37,3.5,80,0
836395694V,0,5.0,0,0,14.5,4.0,155,0
199237257931,1,38.0,0,0,27.32,4.0,80,0
936731643V,1,46.0,0,0,27.32,3.5,155,0
762773816V,0,3.0,0,0,21.18,5.8,130,0
199693760978,0,77.0,0,0,27.32,6.6,80,0
199297463230,0,52.0,0,0,29.33,4.5,130,0
199347549715,0,58.0,0,0,27.32,5.8,140,0
200288472904,1,33.0,0,0,27.32,4.5,140,0
988838518V,0,66.0,0,0,27.32,6.6,130,0
875514821V,1,17.0,0,0,21.53,5.0,158,0
809230985V,0,76.0,0,1,27.32,6.1,160,1
198253223199,1,52.0,0,0,28.42,6.5,130,0
200476761726,1,41.0,0,0,27.32,4.5,160,0
994939180V,0,37.0,0,0,41.19,5.0,140,0
198308324473,0,19.0,0,0,27.32,5.0,200,0
916499584V,0,36.0,0,0,27.32,6.6,90,0
200136475311,1,3.0,0,0,27.32,6.5,200,0
960484987V,0,25.0,0,0,27.32,5.8,126,0
964015987V,1,4.0,0,0,17.22,6.5,145,0
199075609838,0,41.0,0,0,37.97,8.2,155,1
871075345V,1,32.0,0,0,29.62,4.0,100,0
809334775V,1,2.0,0,0,16.82,6.0,90,0
751223531V,0,66.0,0,0,30.18,3.5,126,0
200595578539,1,46.0,0,0,21.9,6.6,159,0
198481958824,0,28.0,0,0,24.16,5.7,126,0
198869394200,1,6.0,0,0,17.67,5.0,100,0
198719897177,0,80.0,0,0,27.52,6.2,155,0
199100752896,0,33.0,0,0,24.19,6.2,160,0
199483081164,1,45.0,0,0,38.68,6.2,200,0
964411379V,1,80.0,0,0,29.91,6.5,159,0
199187305955,1,30.0,0,0,29.26,3.5,80,0
909691558V,1,8.0,0,0,14.07,6.0,140,0
809213228V,1,39.0,0,0,43.83,6.0,85,0
912832887V,0,29.0,0,0,22.19,6.0,90,0
199912365016,0,12.0,0,0,21.91,5.7,155,0
880346959V,1,50.0,1,0,30.11,6.1,159,0
198014913734,0,43.0,0,0,37.45,6.2,160,0
902185293V,1,2.0,0,0,17.9,4.0,145,0
814477685V,0,77.0,0,0,23.7,5.8,160,0
835454618V,0,54.0,0,0,28.17,6.5,158,0
198857666796,0,35.0,0,0,24.0,5.8,158,0
200158664766,0,61.0,0,0,42.92,8.8,300,1
810204557V,0,46.0,0,0,33.29,5.8,158,0
198948877273,1,80.0,0,0,27.32,4.0,126,0
198592625176,0,46.0,0,0,27.32,6.1,126,0
199069607521,0,35.0,0,0,27.32,6.1,155,0
818943338V,1,75.0,0,0,17.71,4.0,160,0
200245559753,0,14.0,0,0,27.32,4.5,126,0
198361174034,1,52.0,0,0,27.1,5.7,160,0
718190616V,0,46.0,0,0,22.48,6.6,130,0
198525700536,1,14.0,0,0,18.29,6.1,130,0
800178579V,1,57.0,0,0,25.58,5.7,140,0
199287976210,1,51.0,0,0,27.32,6.6,90,0
740783947V,0,80.0,0,0,37.7,6.5,140,1
199734122806,1,28.0,0,0,28.23,6.5,140,0
983729892V,0,80.0,1,0,31.36,4.8,126,0
199703360479,1,33.0,0,0,22.38,3.5,140,0
198812554601,0,32.0,0,0,29.28,6.2,85,0
918932617V,0,69.0,0,0,27.32,3.5,155,0
200291986346,1,54.0,0,0,32.42,6.5,159,0
199143414419,1,54.0,0,0,29.13,4.0,100,0
199189810710,0,32.0,0,0,36.31,4.8,100,0
943192758V,0,80.0,0,1,24.89,6.0,159,0
902382140V,1,75.0,0,0,27.32,4.0,85,0
199833095404,1,52.0,0,0,27.32,3.5,126,0
200305181745,0,54.0,1,0,39.14,5.8,280,1
199221091439,1,61.0,1,0,37.12,4.5,158,0
198477844940,0,55.0,1,0,34.2,5.7,140,0
972827053V,1,80.0,0,0,25.49,6.1,158,0
705948311V,0,65.0,0,0,31.6,7.5,130,1
199152411532,0,44.0,0,0,27.32,3.5,158,0
842843052V,1,18.0,0,0,23.6,6.0,100,0
198284893192,1,7.0,0,0,27.32,6.0,160,0
198028436634,1,4.0,0,0,16.71,4.5,160,0
799208873V,0,46.0,0,0,21.69,4.5,90,0
199222521241,0,19.0,0,0,26.19,5.0,155,0
198676142274,0,15.0,0,0,27.32,5.8,126,0
199887553464,0,50.0,1,1,51.26,6.5,100,0
199215033348,0,32.0,0,0,37.27,4.0,200,0
800147568V,0,3.0,0,0,16.2,4.8,159,0
746267170V,1,49.0,0,0,27.76,5.7,85,0
840090565V,0,3.0,0,0,15.88,4.8,145,0
749837897V,1,47.0,0,0,29.3,5.8,100,0
716924040V,0,20.0,0,0,24.97,6.6,126,0
794802008V,0,45.0,0,0,27.32,4.0,140,0
702400835V,0,44.0,0,0,27.21,5.7,160,0
839174404V,0,37.0,0,0,22.46,6.2,140,0
198785891555,0,80.0,1,1,26.72,3.5,200,0
974832019V,0,3.0,0,0,16.14,5.8,145,0
916140691V,0,45.0,0,0,21.47,5.8,85,0
772161684V,1,37.0,0,0,27.32,4.8,130,0
198547186788,0,77.0,0,0,25.96,6.1,140,0
199150786575,1,30.0,0,0,30.8,4.8,140,0
199154883189,1,16.0,0,0,27.32,6.5,159,0
199738099322,0,51.0,0,0,40.5,4.0,200,0
831061260V,0,61.0,0,0,24.36,5.7,160,0
199561641041,1,40.0,0,0,44.0,6.5,159,0
198100064085,1,2.0,0,0,27.32,5.0,80,0
881275262V,0,34.0,0,0,39.36,3.5,80,0
770854519V,1,42.0,0,0,27.32,5.0,130,0
198403275642,0,24.0,0,0,27.32,6.1,200,0
724726748V,0,28.0,0,0,27.32,5.0,140,0
198050032914,0,57.0,0,0,30.79,5.7,85,0
901673042V,1,68.0,1,0,27.45,6.1,85,0
804356551V,1,42.0,0,0,50.08,7.0,160,1
200413223271,0,57.0,0,0,37.64,6.1,160,0
198531582300,0,37.0,0,0,24.21,5.0,126,0
199787978883,0,56.0,0,0,36.35,5.0,90,0
198128208216,1,7.0,0,0,18.44,6.1,90,0
746818618V,0,47.0,0,0,28.0,5.8,158,0
198578816840,0,6.0,0,0,15.14,5.8,159,0
199252504761,0,59.0,1,1,29.63,6.6,155,1
199256520515,1,40.0,1,0,27.0,4.5,80,0
865813275V,1,17.0,0,0,21.55,6.6,160,0
198550881057,1,36.0,0,0,27.32,6.6,140,0
199334472341,1,52.0,0,1,34.54,6.1,220,1
198265320623,0,49.0,0,0,21.73,3.5,100,0
199578164006,1,15.0,0,0,25.7,3.5,85,0
198144518676,0,80.0,0,0,25.33,6.6,140,0
199815015846,1,62.0,0,0,29.53,7.0,155,1
813094041V,0,6.0,0,0,15.17,4.0,140,0
945084504V,0,23.0,0,0,24.21,3.5,155,0
199328111758,0,74.0,1,1,30.99,6.6,145,0
873951957V,0,65.0,1,0,24.12,5.0,130,0
957978845V,1,13.0,0,0,24.9,6.2,90,0
900209838V,0,62.0,1,0,35.29,6.1,126,1
903479465V,0,26.0,0,0,22.04,6.6,160,0
768429537V,0,60.0,0,0,25.19,6.0,100,0
198113296901,0,16.0,0,0,21.62,5.7,80,0
831179208V,0,44.0,0,0,21.12,5.8,200,0
932783785V,0,45.0,0,0,28.94,6.0,80,0
199981626075,0,32.0,0,0,27.32,4.8,126,0
200547543908,0,42.0,0,0,22.5,5.7,200,0
853002635V,1,25.0,0,0,25.59,6.1,90,0
704567781V,0,24.0,0,0,22.39,6.1,160,0
199701331291,1,80.0,0,0,28.7,3.5,100,0
774401350V,0,32.0,0,0,27.32,6.2,158,0
890139708V,1,29.0,0,0,33.58,4.8,158,0
785991015V,1,36.0,0,0,25.47,4.8,159,0
736691275V,0,39.0,0,0,27.32,4.8,80,0
965560523V,0,23.0,0,0,27.32,4.8,200,0
783834381V,1,64.0,0,0,33.8,6.5,200,1
198096263811,0,79.0,0,0,27.32,6.5,200,0
200110309842,1,63.0,0,0,34.41,6.1,240,1
199660379941,0,80.0,0,0,31.93,3.5,80,0
906782260V,0,21.0,0,0,27.32,5.7,145,0
200231858535,0,18.0,0,0,22.37,5.7,140,0
200333559474,0,20.0,0,0,27.32,6.6,155,0
974694403V,0,8.0,0,0,14.89,6.0,158,0
200576534183,0,18.0,0,0,29.14,4.0,85,0
198887421927,0,33.0,0,0,28.0,6.0,280,1
200574956264,1,13.0,0,0,33.42,4.5,85,0
199636675647,1,16.0,0,0,27.8,3.5,85,0
935344735V,1,0.16,0,0,12.41,4.8,85,0
938531998V,1,42.0,0,0,27.6,4.5,200,0
870350052V,0,28.0,0,0,31.67,4.8,159,0
199363352462,1,17.0,0,0,27.32,3.5,145,0
760514490V,0,76.0,0,0,33.28,6.0,145,1
819210910V,1,19.0,0,0,21.4,3.5,126,0
198499605242,0,41.0,0,0,27.32,5.7,100,0
844213536V,0,4.0,0,0,27.32,6.1,126,0
961109548V,1,47.0,0,1,26.64,6.2,140,0
200142585277,1,56.0,0,0,41.2,3.5,100,0
856047029V,0,24.0,0,0,26.31,5.0,145,0
894254893V,1,68.0,0,0,26.2,6.6,140,0
199415882810,0,10.0,0,0,18.36,6.0,160,0
727624730V,0,77.0,0,0,26.41,6.5,140,1
996423263V,0,59.0,1,0,54.53,6.5,100,0
198312904070,0,42.0,0,0,27.32,5.8,85,0
771981276V,1,64.0,1,0,28.82,6.2,155,0
198392689288,1,31.0,0,0,25.6,4.0,140,0
778862485V,0,64.0,1,0,33.12,6.1,160,1
198230619740,0,15.0,0,0,22.14,6.0,155,0
749632341V,1,13.0,0,0,29.16,6.0,160,0
199025684296,1,34.0,0,0,27.32,5.0,155,0
198526841041,1,28.0,0,0,24.42,6.6,100,0
887445807V,0,31.0,0,0,21.8,6.0,80,0
200232284080,1,44.0,0,1,27.14,6.5,140,0
198703318666,0,61.0,1,0,29.19,3.5,140,0
200505913480,0,36.0,0,0,25.59,5.0,90,0
200355625811,0,46.0,0,0,27.32,5.8,140,0
200416409565,1,10.0,0,0,20.11,5.8,155,0
811435634V,0,69.0,1,1,33.94,4.0,159,0
815799713V,1,22.0,0,0,27.32,6.6,80,0
198512032558,1,67.0,0,0,27.32,5.7,130,0
894785736V,0,34.0,0,0,27.32,6.5,155,0
198520708743,0,50.0,0,0,27.32,5.8,200,0
989828466V,1,80.0,0,0,25.39,4.5,159,0
986310509V,1,65.0,0,0,27.17,6.1,130,0
199877373411,0,23.0,0,0,36.38,5.7,130,0
199927175011,0,43.0,0,0,22.58,4.0,100,0
884537287V,0,73.0,1,0,20.12,4.0,158,0
758187992V,0,63.0,0,0,36.5,6.5,200,0
199869931739,1,55.0,0,0,32.36,3.5,200,0
200070036759,0,29.0,0,0,25.62,6.2,160,0
859116931V,0,38.0,0,0,37.55,5.8,85,0
199181875160,1,69.0,1,0,29.52,3.5,140,0
